bin:numactl:nthreads:time:lookups:mem-max-resident
./XSBench-aml:0,1:104:0.348:48796175:
./XSBench-aml:0,1:104:0.350:48546606:
./XSBench-aml:0,1:104:0.351:48476569:
./XSBench-aml:0,1:104:0.352:48285970:
./XSBench-aml:0,1:104:0.352:48335559:
./XSBench-aml:0,1:16:1.853:9176391:
./XSBench-aml:0,1:16:1.856:9161181:
./XSBench-aml:0,1:16:1.860:9140031:
./XSBench-aml:0,1:16:1.868:9099449:
./XSBench-aml:0,1:16:1.874:9073640:
./XSBench-aml:0,1:1:28.434:597868:
./XSBench-aml:0,1:1:28.453:597468:
./XSBench-aml:0,1:1:28.508:596328:
./XSBench-aml:0,1:1:28.525:595972:
./XSBench-aml:0,1:1:28.618:594040:
./XSBench-aml:0,1:24:1.232:13795755:
./XSBench-aml:0,1:24:1.237:13746805:
./XSBench-aml:0,1:24:1.240:13706923:
./XSBench-aml:0,1:24:1.243:13674091:
./XSBench-aml:0,1:24:1.245:13655320:
./XSBench-aml:0,1:2:14.189:1198087:
./XSBench-aml:0,1:2:14.204:1196824:
./XSBench-aml:0,1:2:14.211:1196227:
./XSBench-aml:0,1:2:14.228:1194857:
./XSBench-aml:0,1:2:14.257:1192403:
./XSBench-aml:0,1:32:0.992:17130017:
./XSBench-aml:0,1:32:0.992:17138755:
./XSBench-aml:0,1:32:0.994:17100655:
./XSBench-aml:0,1:32:0.998:17039190:
./XSBench-aml:0,1:32:1.005:16918503:
./XSBench-aml:0,1:40:0.816:20840433:
./XSBench-aml:0,1:40:0.819:20766275:
./XSBench-aml:0,1:40:0.824:20619908:
./XSBench-aml:0,1:40:0.828:20534302:
./XSBench-aml:0,1:40:0.835:20369068:
./XSBench-aml:0,1:48:0.724:23465139:
./XSBench-aml:0,1:48:0.724:23486626:
./XSBench-aml:0,1:48:0.727:23368824:
./XSBench-aml:0,1:48:0.728:23354411:
./XSBench-aml:0,1:48:0.729:23321214:
./XSBench-aml:0,1:4:7.105:2392722:
./XSBench-aml:0,1:4:7.120:2387723:
./XSBench-aml:0,1:4:7.184:2366460:
./XSBench-aml:0,1:4:7.193:2363371:
./XSBench-aml:0,1:4:7.217:2355706:
./XSBench-aml:0,1:52:0.662:25685856:
./XSBench-aml:0,1:52:0.677:25112452:
./XSBench-aml:0,1:52:0.682:24932537:
./XSBench-aml:0,1:52:0.683:24892889:
./XSBench-aml:0,1:52:0.685:24807340:
./XSBench-aml:0,1:56:0.615:27653071:
./XSBench-aml:0,1:56:0.616:27598302:
./XSBench-aml:0,1:56:0.619:27469196:
./XSBench-aml:0,1:56:0.622:27324068:
./XSBench-aml:0,1:56:0.629:27037093:
./XSBench-aml:0,1:64:0.534:31824298:
./XSBench-aml:0,1:64:0.534:31848335:
./XSBench-aml:0,1:64:0.539:31525607:
./XSBench-aml:0,1:64:0.539:31564250:
./XSBench-aml:0,1:64:0.541:31430443:
./XSBench-aml:0,1:72:0.469:36228946:
./XSBench-aml:0,1:72:0.471:36087283:
./XSBench-aml:0,1:72:0.472:36002082:
./XSBench-aml:0,1:72:0.475:35793918:
./XSBench-aml:0,1:72:0.477:35618814:
./XSBench-aml:0,1:80:0.425:39972916:
./XSBench-aml:0,1:80:0.426:39910135:
./XSBench-aml:0,1:80:0.428:39697382:
./XSBench-aml:0,1:80:0.429:39619936:
./XSBench-aml:0,1:80:0.431:39446625:
./XSBench-aml:0,1:88:0.398:42740399:
./XSBench-aml:0,1:88:0.399:42580062:
./XSBench-aml:0,1:88:0.399:42606625:
./XSBench-aml:0,1:88:0.399:42610674:
./XSBench-aml:0,1:88:0.399:42644134:
./XSBench-aml:0,1:8:3.561:4773618:
./XSBench-aml:0,1:8:3.582:4745519:
./XSBench-aml:0,1:8:3.583:4745267:
./XSBench-aml:0,1:8:3.602:4719545:
./XSBench-aml:0,1:8:3.611:4707821:
./XSBench-aml:0,1:96:0.363:46811336:
./XSBench-aml:0,1:96:0.367:46261136:
./XSBench-aml:0,1:96:0.369:46113072:
./XSBench-aml:0,1:96:0.370:45894089:
./XSBench-aml:0,1:96:0.373:45524651:
./XSBench-aml:2,3:104:0.369:46100043:
./XSBench-aml:2,3:104:0.375:45309394:
./XSBench-aml:2,3:104:0.375:45348210:
./XSBench-aml:2,3:104:0.376:45178999:
./XSBench-aml:2,3:104:0.376:45212889:
./XSBench-aml:2,3:16:2.012:8448586:
./XSBench-aml:2,3:16:2.025:8395854:
./XSBench-aml:2,3:16:2.030:8373583:
./XSBench-aml:2,3:16:2.030:8374339:
./XSBench-aml:2,3:16:2.085:8153840:
./XSBench-aml:2,3:1:32.067:530142:
./XSBench-aml:2,3:1:32.070:530083:
./XSBench-aml:2,3:1:32.095:529680:
./XSBench-aml:2,3:1:32.162:528581:
./XSBench-aml:2,3:1:32.507:522965:
./XSBench-aml:2,3:24:1.332:12759457:
./XSBench-aml:2,3:24:1.356:12538518:
./XSBench-aml:2,3:24:1.362:12478180:
./XSBench-aml:2,3:24:1.383:12287711:
./XSBench-aml:2,3:24:1.385:12278270:
./XSBench-aml:2,3:2:15.977:1064052:
./XSBench-aml:2,3:2:16.015:1061524:
./XSBench-aml:2,3:2:16.042:1059690:
./XSBench-aml:2,3:2:16.063:1058333:
./XSBench-aml:2,3:2:16.106:1055501:
./XSBench-aml:2,3:32:1.058:16061967:
./XSBench-aml:2,3:32:1.063:15997393:
./XSBench-aml:2,3:32:1.084:15683828:
./XSBench-aml:2,3:32:1.088:15623205:
./XSBench-aml:2,3:32:1.093:15557622:
./XSBench-aml:2,3:40:0.881:19290844:
./XSBench-aml:2,3:40:0.885:19212973:
./XSBench-aml:2,3:40:0.897:18951723:
./XSBench-aml:2,3:40:0.903:18831975:
./XSBench-aml:2,3:40:0.908:18718490:
./XSBench-aml:2,3:48:0.767:22168784:
./XSBench-aml:2,3:48:0.780:21790037:
./XSBench-aml:2,3:48:0.783:21724153:
./XSBench-aml:2,3:48:0.786:21617934:
./XSBench-aml:2,3:48:0.788:21576813:
./XSBench-aml:2,3:4:7.987:2128465:
./XSBench-aml:2,3:4:7.995:2126393:
./XSBench-aml:2,3:4:8.006:2123310:
./XSBench-aml:2,3:4:8.006:2123428:
./XSBench-aml:2,3:4:8.042:2113961:
./XSBench-aml:2,3:52:0.710:23943459:
./XSBench-aml:2,3:52:0.725:23448633:
./XSBench-aml:2,3:52:0.734:23156318:
./XSBench-aml:2,3:52:0.735:23119633:
./XSBench-aml:2,3:52:0.735:23122264:
./XSBench-aml:2,3:56:0.666:25509858:
./XSBench-aml:2,3:56:0.668:25457407:
./XSBench-aml:2,3:56:0.672:25294687:
./XSBench-aml:2,3:56:0.675:25168856:
./XSBench-aml:2,3:56:0.677:25115601:
./XSBench-aml:2,3:64:0.574:29640368:
./XSBench-aml:2,3:64:0.577:29439120:
./XSBench-aml:2,3:64:0.577:29466517:
./XSBench-aml:2,3:64:0.583:29173182:
./XSBench-aml:2,3:64:0.590:28813016:
./XSBench-aml:2,3:72:0.496:34298524:
./XSBench-aml:2,3:72:0.508:33447980:
./XSBench-aml:2,3:72:0.509:33389120:
./XSBench-aml:2,3:72:0.511:33294888:
./XSBench-aml:2,3:72:0.512:33207140:
./XSBench-aml:2,3:80:0.459:37018568:
./XSBench-aml:2,3:80:0.460:36968570:
./XSBench-aml:2,3:80:0.462:36780221:
./XSBench-aml:2,3:80:0.466:36475436:
./XSBench-aml:2,3:80:0.466:36515317:
./XSBench-aml:2,3:88:0.423:40154850:
./XSBench-aml:2,3:88:0.427:39810863:
./XSBench-aml:2,3:88:0.430:39536455:
./XSBench-aml:2,3:88:0.431:39435106:
./XSBench-aml:2,3:88:0.431:39463851:
./XSBench-aml:2,3:8:4.007:4242951:
./XSBench-aml:2,3:8:4.026:4222125:
./XSBench-aml:2,3:8:4.029:4219069:
./XSBench-aml:2,3:8:4.029:4219721:
./XSBench-aml:2,3:8:4.046:4201506:
./XSBench-aml:2,3:96:0.396:42957079:
./XSBench-aml:2,3:96:0.397:42875145:
./XSBench-aml:2,3:96:0.398:42692647:
./XSBench-aml:2,3:96:0.398:42699831:
./XSBench-aml:2,3:96:0.398:42737172:
./XSBench-default:0:104:0.511:33285625:
./XSBench-default:0:104:0.512:33217860:
./XSBench-default:0:104:0.514:33084415:
./XSBench-default:0:104:0.515:32985055:
./XSBench-default:0:104:0.516:32938855:
./XSBench-default:0:16:1.685:10090764:
./XSBench-default:0:16:1.688:10072502:
./XSBench-default:0:16:1.697:10019295:
./XSBench-default:0:16:1.713:9926270:
./XSBench-default:0:16:1.715:9912403:
./XSBench-default:0:1:27.030:628930:
./XSBench-default:0:1:27.080:627767:
./XSBench-default:0:1:27.128:626657:
./XSBench-default:0:1:27.176:625553:
./XSBench-default:0:1:27.178:625511:
./XSBench-default:0:24:1.146:14834463:
./XSBench-default:0:24:1.150:14788794:
./XSBench-default:0:24:1.154:14727641:
./XSBench-default:0:24:1.158:14682106:
./XSBench-default:0:24:1.172:14504562:
./XSBench-default:0:2:13.483:1260809:
./XSBench-default:0:2:13.484:1260715:
./XSBench-default:0:2:13.535:1256014:
./XSBench-default:0:2:13.617:1248399:
./XSBench-default:0:2:13.625:1247720:
./XSBench-default:0:32:0.900:18896320:
./XSBench-default:0:32:0.903:18833790:
./XSBench-default:0:32:0.904:18811679:
./XSBench-default:0:32:0.908:18726445:
./XSBench-default:0:32:0.916:18566855:
./XSBench-default:0:40:0.761:22339113:
./XSBench-default:0:40:0.762:22307573:
./XSBench-default:0:40:0.763:22282344:
./XSBench-default:0:40:0.767:22168088:
./XSBench-default:0:40:0.768:22141929:
./XSBench-default:0:48:0.667:25496550:
./XSBench-default:0:48:0.669:25425499:
./XSBench-default:0:48:0.670:25364159:
./XSBench-default:0:48:0.670:25364656:
./XSBench-default:0:48:0.670:25385796:
./XSBench-default:0:4:6.813:2495126:
./XSBench-default:0:4:6.819:2492890:
./XSBench-default:0:4:6.828:2489638:
./XSBench-default:0:4:6.855:2480056:
./XSBench-default:0:4:6.988:2432674:
./XSBench-default:0:52:0.650:26145681:
./XSBench-default:0:52:0.652:26084342:
./XSBench-default:0:52:0.653:26046733:
./XSBench-default:0:52:0.656:25915580:
./XSBench-default:0:52:0.657:25888274:
./XSBench-default:0:56:0.642:26459510:
./XSBench-default:0:56:0.642:26465903:
./XSBench-default:0:56:0.642:26472782:
./XSBench-default:0:56:0.644:26403544:
./XSBench-default:0:56:0.644:26413883:
./XSBench-default:0:64:0.606:28040308:
./XSBench-default:0:64:0.609:27903069:
./XSBench-default:0:64:0.609:27909655:
./XSBench-default:0:64:0.610:27855879:
./XSBench-default:0:64:0.618:27521010:
./XSBench-default:0:72:0.580:29289748:
./XSBench-default:0:72:0.580:29313421:
./XSBench-default:0:72:0.581:29240981:
./XSBench-default:0:72:0.582:29224586:
./XSBench-default:0:72:0.583:29178137:
./XSBench-default:0:80:0.553:30716581:
./XSBench-default:0:80:0.556:30588525:
./XSBench-default:0:80:0.558:30489016:
./XSBench-default:0:80:0.558:30493045:
./XSBench-default:0:80:0.561:30304763:
./XSBench-default:0:88:0.534:31841224:
./XSBench-default:0:88:0.536:31715768:
./XSBench-default:0:88:0.539:31565130:
./XSBench-default:0:88:0.541:31441073:
./XSBench-default:0:88:0.542:31370471:
./XSBench-default:0:8:3.403:4995301:
./XSBench-default:0:8:3.413:4981452:
./XSBench-default:0:8:3.416:4976363:
./XSBench-default:0:8:3.436:4947291:
./XSBench-default:0:8:3.467:4903828:
./XSBench-default:0:96:0.519:32775139:
./XSBench-default:0:96:0.520:32665230:
./XSBench-default:0:96:0.521:32653308:
./XSBench-default:0:96:0.522:32541673:
./XSBench-default:0:96:0.523:32514221:
./XSBench-default:2:104:0.722:23552103:
./XSBench-default:2:104:0.724:23490851:
./XSBench-default:2:104:0.739:23010218:
./XSBench-default:2:104:0.741:22926930:
./XSBench-default:2:104:0.741:22955540:
./XSBench-default:2:16:1.877:9054714:
./XSBench-default:2:16:1.888:9006216:
./XSBench-default:2:16:1.894:8974637:
./XSBench-default:2:16:1.911:8894181:
