bin:numactl:nthreads:time:lookups:mem-max-resident
./XSBench-aml:0,1:104:1.037:16390737:
./XSBench-aml:0,1:104:1.038:16382795:
./XSBench-aml:0,1:104:1.065:15955503:
./XSBench-aml:0,1:104:1.068:15921451:
./XSBench-aml:0,1:104:1.069:15902428:
./XSBench-aml:0,1:16:4.469:3803914:
./XSBench-aml:0,1:16:4.471:3802579:
./XSBench-aml:0,1:16:4.627:3673889:
./XSBench-aml:0,1:16:4.841:3511790:
./XSBench-aml:0,1:16:4.969:3421201:
./XSBench-aml:0,1:1:68.971:246480:
./XSBench-aml:0,1:1:68.980:246448:
./XSBench-aml:0,1:1:69.047:246209:
./XSBench-aml:0,1:1:69.053:246186:
./XSBench-aml:0,1:1:69.328:245212:
./XSBench-aml:0,1:24:3.149:5399375:
./XSBench-aml:0,1:24:3.333:5100744:
./XSBench-aml:0,1:24:3.368:5047960:
./XSBench-aml:0,1:24:3.464:4907364:
./XSBench-aml:0,1:24:3.515:4836214:
./XSBench-aml:0,1:2:34.534:492262:
./XSBench-aml:0,1:2:34.601:491315:
./XSBench-aml:0,1:2:34.634:490852:
./XSBench-aml:0,1:2:34.642:490740:
./XSBench-aml:0,1:2:34.675:490272:
./XSBench-aml:0,1:32:2.642:6434000:
./XSBench-aml:0,1:32:2.668:6372783:
./XSBench-aml:0,1:32:2.670:6368042:
./XSBench-aml:0,1:32:2.679:6345341:
./XSBench-aml:0,1:32:2.685:6330627:
./XSBench-aml:0,1:40:2.389:7114763:
./XSBench-aml:0,1:40:2.404:7070326:
./XSBench-aml:0,1:40:2.415:7038660:
./XSBench-aml:0,1:40:2.420:7026175:
./XSBench-aml:0,1:40:2.544:6682591:
./XSBench-aml:0,1:48:2.182:7791321:
./XSBench-aml:0,1:48:2.183:7788358:
./XSBench-aml:0,1:48:2.187:7772888:
./XSBench-aml:0,1:48:2.189:7765669:
./XSBench-aml:0,1:48:2.357:7211077:
./XSBench-aml:0,1:4:17.348:979923:
./XSBench-aml:0,1:4:17.370:978707:
./XSBench-aml:0,1:4:17.371:978663:
./XSBench-aml:0,1:4:17.410:976442:
./XSBench-aml:0,1:4:18.091:939698:
./XSBench-aml:0,1:52:2.035:8353721:
./XSBench-aml:0,1:52:2.038:8341978:
./XSBench-aml:0,1:52:2.040:8332708:
./XSBench-aml:0,1:52:2.180:7796523:
./XSBench-aml:0,1:52:2.210:7691392:
./XSBench-aml:0,1:56:1.822:9329090:
./XSBench-aml:0,1:56:1.831:9283570:
./XSBench-aml:0,1:56:1.839:9241722:
./XSBench-aml:0,1:56:1.951:8712578:
./XSBench-aml:0,1:56:1.954:8700386:
./XSBench-aml:0,1:64:1.509:11264812:
./XSBench-aml:0,1:64:1.510:11254789:
./XSBench-aml:0,1:64:1.513:11235717:
./XSBench-aml:0,1:64:1.513:11238019:
./XSBench-aml:0,1:64:1.513:11239573:
./XSBench-aml:0,1:72:1.302:13055651:
./XSBench-aml:0,1:72:1.304:13033672:
./XSBench-aml:0,1:72:1.319:12887182:
./XSBench-aml:0,1:72:1.367:12434216:
./XSBench-aml:0,1:72:1.384:12286237:
./XSBench-aml:0,1:80:1.184:14356980:
./XSBench-aml:0,1:80:1.184:14361213:
./XSBench-aml:0,1:80:1.187:14316200:
./XSBench-aml:0,1:80:1.192:14267501:
./XSBench-aml:0,1:80:1.195:14230192:
./XSBench-aml:0,1:88:1.140:14910632:
./XSBench-aml:0,1:88:1.145:14842559:
./XSBench-aml:0,1:88:1.148:14804340:
./XSBench-aml:0,1:88:1.198:14185521:
./XSBench-aml:0,1:88:1.203:14134615:
./XSBench-aml:0,1:8:8.698:1954421:
./XSBench-aml:0,1:8:8.713:1951172:
./XSBench-aml:0,1:8:8.744:1944205:
./XSBench-aml:0,1:8:9.749:1743838:
./XSBench-aml:0,1:8:9.906:1716096:
./XSBench-aml:0,1:96:1.092:15569662:
./XSBench-aml:0,1:96:1.092:15574069:
./XSBench-aml:0,1:96:1.134:14984851:
./XSBench-aml:0,1:96:1.141:14892828:
./XSBench-aml:0,1:96:1.144:14855334:
./XSBench-aml:2,3:104:1.066:15943487:
./XSBench-aml:2,3:104:1.102:15432968:
./XSBench-aml:2,3:104:1.105:15385425:
./XSBench-aml:2,3:104:1.108:15338306:
./XSBench-aml:2,3:104:1.123:15134451:
./XSBench-aml:2,3:16:4.615:3683901:
./XSBench-aml:2,3:16:4.652:3653992:
./XSBench-aml:2,3:16:4.674:3637497:
./XSBench-aml:2,3:16:4.980:3413391:
./XSBench-aml:2,3:16:7.746:2194566:
./XSBench-aml:2,3:1:72.682:233894:
./XSBench-aml:2,3:1:72.744:233697:
./XSBench-aml:2,3:1:72.748:233684:
./XSBench-aml:2,3:1:72.783:233570:
./XSBench-aml:2,3:1:72.827:233428:
./XSBench-aml:2,3:24:3.335:5096911:
./XSBench-aml:2,3:24:3.375:5037099:
./XSBench-aml:2,3:24:4.923:3452944:
./XSBench-aml:2,3:24:5.228:3251866:
./XSBench-aml:2,3:24:5.429:3131116:
./XSBench-aml:2,3:2:36.426:466704:
./XSBench-aml:2,3:2:36.473:466095:
./XSBench-aml:2,3:2:36.553:465079:
./XSBench-aml:2,3:2:36.554:465070:
./XSBench-aml:2,3:2:41.946:405285:
./XSBench-aml:2,3:32:2.835:5995992:
./XSBench-aml:2,3:32:2.841:5982949:
./XSBench-aml:2,3:32:2.861:5942368:
./XSBench-aml:2,3:32:2.873:5916694:
./XSBench-aml:2,3:32:3.094:5495364:
./XSBench-aml:2,3:40:2.470:6881738:
./XSBench-aml:2,3:40:2.535:6706886:
